chamber,state,party,incumbent,termstart,age,bioguide
house,TX,D,Yes,1963,63.0,P000398
house,NJ,R,Yes,1963,62.9,W000089
house,KY,R,Yes,1963,62.5,S000408
house,LA,D,Yes,1963,62.5,P000098
house,CO,D,Yes,1963,62.4,R000389
house,IN,R,Yes,1963,62.4,H000081
house,FL,D,No,1963,62.3,P000218
house,NY,D,Yes,1963,62.3,O000015
house,TX,D,Yes,1963,62.3,M000065
house,NY,D,Yes,1963,62.0,M001074
house,IL,D,Yes,1963,62.0,L000299
house,OH,R,Yes,1963,61.9,B000676
house,MO,D,Yes,1963,61.8,J000246
house,NY,D,Yes,1963,61.8,D000211
house,WA,R,Yes,1963,61.7,T000298
house,WI,D,Yes,1963,61.6,J000158
house,MA,D,Yes,1963,61.6,D000419
house,IN,R,Yes,1963,61.4,H000310
house,LA,D,Yes,1963,61.2,H000437
house,TN,R,No,1963,61.1,B000064
house,OH,R,Yes,1963,61.1,M000393
house,TN,R,Yes,1963,61.0,B000062
house,AL,D,Yes,1963,60.8,R000018
house,NJ,R,Yes,1963,60.5,D000587
house,KY,D,Yes,1963,60.5,W000212
house,MD,D,Yes,1963,60.5,F000012
house,MO,D,Yes,1963,60.4,S001057
house,WA,R,Yes,1963,60.4,P000196
house,PA,R,Yes,1963,60.3,W000320
house,SD,R,Yes,1963,60.3,B000416
house,NY,D,Yes,1963,60.2,F000015
house,MD,D,Yes,1963,59.9,G000071
house,PA,R,Yes,1963,59.9,F000422
house,NY,R,Yes,1963,59.7,P000366
house,MS,D,Yes,1963,59.7,A000016
house,AK,D,Yes,1963,59.6,R000282
house,VA,D,Yes,1963,59.6,H000197
house,IN,R,Yes,1963,59.6,B000778
house,NJ,R,Yes,1963,59.6,G000237
house,ND,R,Yes,1963,59.6,S000378
house,AR,D,Yes,1963,59.2,G000098
house,TX,D,Yes,1963,59.1,F000152
house,PA,D,Yes,1963,59.1,F000209
house,NY,D,Yes,1963,59.1,R000424
house,CA,D,Yes,1963,59.1,H000713
house,AR,D,Yes,1963,59.1,H000249
house,MS,D,Yes,1963,59.0,W000641
house,MI,R,Yes,1963,59.0,B000377
house,OH,D,No,1963,59.0,S000219
house,SC,D,Yes,1963,58.9,A000223
house,OK,D,Yes,1963,58.9,S000829
house,OH,R,Yes,1963,58.6,B000426
house,WI,R,Yes,1963,58.6,O000058
house,NY,R,Yes,1963,58.6,K000195
house,NY,R,Yes,1963,58.4,P000352
house,LA,D,Yes,1963,58.3,W000559
house,MN,R,Yes,1963,58.2,N000028
house,NC,R,Yes,1963,58.1,J000206
house,WA,R,Yes,1963,58.1,W000310
house,IL,D,Yes,1963,58.0,P000522
house,OH,D,Yes,1963,57.9,F000060
house,WI,R,Yes,1963,57.8,V000051
house,IL,D,Yes,1963,57.6,F000135
house,MI,D,No,1963,57.5,S000775
house,MI,R,Yes,1963,57.5,J000109
house,NJ,D,No,1963,57.4,P000106
house,PA,R,Yes,1963,57.4,C000772
house,CA,D,Yes,1963,57.3,S000327
house,SC,D,Yes,1963,57.3,R000280
house,NC,D,Yes,1963,57.2,S000184
house,WI,R,Yes,1963,57.2,T000233
house,PA,R,Yes,1963,57.1,C001005
house,OK,D,Yes,1963,56.9,W000439
house,DE,D,Yes,1963,56.9,M000418
house,NJ,R,Yes,1963,56.8,W000445
house,TX,D,Yes,1963,56.8,B001111
house,ND,R,Yes,1963,56.8,N000178
house,MO,D,Yes,1963,56.7,H000947
house,PA,R,No,1963,56.7,J000115
house,IN,R,Yes,1963,56.7,W000572
house,KS,R,No,1963,56.7,S000472
house,OH,R,Yes,1963,56.7,M001031
house,IA,R,Yes,1963,56.6,S000161
house,FL,D,Yes,1963,56.6,S000406
house,PA,D,Yes,1963,56.6,B001212
house,NC,D,Yes,1963,56.4,L000240
house,NY,D,Yes,1963,56.4,K000070
house,SD,R,Yes,1963,56.3,R000152
house,PA,D,Yes,1963,56.2,M000958
house,AL,D,Yes,1963,56.1,A000206
house,PA,D,Yes,1963,55.8,T000297
house,KY,D,Yes,1963,55.8,S001037
house,WA,D,Yes,1963,55.6,H000174
house,IL,R,No,1963,55.5,M000558
house,PA,R,Yes,1963,55.5,S000135
house,NE,R,Yes,1963,55.5,M000175
house,WV,D,Yes,1963,55.4,S000778
house,NY,D,Yes,1963,55.4,K000130
house,CA,D,No,1963,55.4,H000367
house,GA,D,Yes,1963,55.3,L000054
house,MI,R,Yes,1963,55.3,M000620
house,KY,D,Yes,1963,55.3,C000342
house,FL,D,Yes,1963,55.3,M000253
house,CA,D,Yes,1963,55.1,J000135
house,IN,R,Yes,1963,55.1,A000024
house,CA,D,Yes,1963,55.0,R000426
house,NJ,R,Yes,1963,55.0,O000120
house,IL,R,No,1963,54.9,M000340
house,PA,D,Yes,1963,54.8,D000255
house,ME,R,Yes,1963,54.7,M000478
house,OK,D,Yes,1963,54.7,A000073
house,VA,D,Yes,1963,54.6,A000002
house,TX,D,Yes,1963,54.5,R000404
house,PA,R,Yes,1963,54.5,S000102
house,OR,R,Yes,1963,54.3,N000133
house,NJ,D,Yes,1963,54.2,D000041
house,NY,D,Yes,1963,54.1,P000477
house,LA,D,Yes,1963,54.1,M000995
house,MD,D,No,1963,54.1,L000413
house,TX,D,Yes,1963,54.0,T000237
house,FL,D,Yes,1963,53.9,H000530
house,IL,R,Yes,1963,53.7,S000756
house,AR,D,Yes,1963,53.6,M000778
house,NJ,D,Yes,1963,53.6,R000374
house,MO,D,Yes,1963,53.5,R000041
house,KY,D,Yes,1963,53.3,N000009
house,CA,R,Yes,1963,53.3,T000109
house,CA,R,Yes,1963,53.3,S000545
house,NY,D,Yes,1963,53.0,H000424
house,OR,D,Yes,1963,53.0,G000407
house,NC,D,Yes,1963,52.9,T000099
house,PA,D,Yes,1963,52.8,G000421
house,MA,D,Yes,1963,52.8,B001092
house,TX,D,Yes,1963,52.8,T000110
house,MS,D,Yes,1963,52.7,W000428
house,MO,R,Yes,1963,52.3,H000049
house,TN,D,Yes,1963,52.2,E000273
house,FL,D,Yes,1963,52.1,B000371
house,CA,D,Yes,1963,52.1,S000454
house,MI,D,Yes,1963,51.9,R000556
house,TX,D,No,1963,51.9,P000426
house,OH,D,Yes,1963,51.7,H000408
house,MO,R,Yes,1963,51.7,C001014
house,GA,D,No,1963,51.5,T000436
house,KS,R,Yes,1963,51.4,A000228
house,MN,D,Yes,1963,51.4,B000550
house,NV,D,Yes,1963,51.3,B000141
house,MA,D,Yes,1963,51.3,B000600
house,OH,R,Yes,1963,51.2,M000799
house,CT,D,Yes,1963,51.0,M000847
house,MI,D,Yes,1963,50.9,G000471
house,TX,D,Yes,1963,50.9,D000467
house,WI,D,Yes,1963,50.9,R000165
house,AL,D,Yes,1963,50.6,J000248
house,SC,D,No,1963,50.6,G000144
house,NJ,R,Yes,1963,50.5,C000019
house,KS,R,Yes,1963,50.5,S000388
house,NE,R,Yes,1963,50.4,B000310
house,NE,R,Yes,1963,50.3,C000991
house,KY,D,Yes,1963,50.2,P000230
house,AL,D,Yes,1963,50.2,R000314
house,WI,D,Yes,1963,50.1,Z000001
house,MA,D,Yes,1963,50.1,O000098
house,MN,R,Yes,1963,50.0,L000069
house,MO,D,Yes,1963,50.0,K000013
house,RI,D,Yes,1963,49.8,F000233
house,TX,D,Yes,1963,49.8,R000312
house,OH,D,Yes,1963,49.8,V000047
house,NC,D,Yes,1963,49.7,F000319
house,WI,R,Yes,1963,49.6,B001216
house,TX,D,Yes,1963,49.5,B000296
house,MI,R,Yes,1963,49.5,F000260
house,VT,R,Yes,1963,49.4,S000776
house,GA,D,Yes,1963,49.4,S000860
house,IL,R,No,1963,49.3,R000143
house,TX,D,No,1963,49.2,P000328
house,WI,R,Yes,1963,49.2,S000108
house,NY,R,Yes,1963,49.1,H000085
house,NY,R,Yes,1963,49.1,F000137
house,AL,D,Yes,1963,49.1,E000120
house,CA,R,No,1963,49.0,C000476
house,UT,R,No,1963,49.0,L000382
house,FL,R,No,1963,49.0,G000531
house,LA,D,Yes,1963,48.9,B000594
house,OR,D,Yes,1963,48.8,U000004
house,NY,R,Yes,1963,48.8,M000762
house,WA,R,Yes,1963,48.6,M000273
house,CA,D,No,1963,48.6,H000164
house,CA,D,Yes,1963,48.5,C000596
house,MD,D,Yes,1963,48.5,L000081
house,CA,D,No,1963,48.5,V000024
house,CA,R,Yes,1963,48.3,B000330
house,MD,R,No,1963,48.3,M001021
house,WV,D,Yes,1963,48.3,H000438
house,CA,D,Yes,1963,48.3,H000013
house,CT,D,No,1963,48.3,S000769
house,MI,R,No,1963,48.2,H001011
house,GA,D,Yes,1963,48.2,F000229
house,MI,D,Yes,1963,48.0,L000252
house,CA,D,No,1963,48.0,E000064
house,TN,D,Yes,1963,47.9,E000266
house,WV,D,Yes,1963,47.8,S000473
house,CA,D,Yes,1963,47.7,M001035
house,CA,R,Yes,1963,47.7,H000802
house,SC,D,Yes,1963,47.7,H000471
house,NC,D,Yes,1963,47.7,W000410
house,NY,R,Yes,1963,47.7,B000190
house,CA,R,Yes,1963,47.5,B000092
house,OK,D,Yes,1963,47.5,J000057
house,TX,D,Yes,1963,47.5,C000228
house,CA,R,Yes,1963,47.4,L000344
house,NM,D,Yes,1963,47.3,M000876
house,NY,D,Yes,1963,47.3,D000523
house,NY,R,Yes,1963,47.2,R000357
house,MA,R,Yes,1963,47.1,K000053
house,IL,R,Yes,1963,47.1,C000629
house,OH,R,Yes,1963,47.1,D000279
house,PA,D,Yes,1963,47.0,C000431
house,TN,R,No,1963,47.0,Q000013
house,NJ,R,Yes,1963,47.0,F000371
house,NJ,D,Yes,1963,47.0,J000108
house,CA,R,Yes,1963,46.9,G000512
house,OH,R,Yes,1963,46.9,A000229
house,CA,D,No,1963,46.9,R000485
house,LA,D,Yes,1963,46.8,T000218
house,CA,R,Yes,1963,46.8,W000610
house,SC,D,Yes,1963,46.7,D000434
house,TX,D,Yes,1963,46.7,G000272
house,MO,D,Yes,1963,46.6,B000605
house,GA,D,Yes,1963,46.6,H000010
house,NJ,D,No,1963,46.4,M000796
house,GA,D,Yes,1963,46.3,D000122
house,AZ,R,Yes,1963,46.3,R000188
house,NY,D,Yes,1963,46.3,S000997
house,HI,D,No,1963,46.3,M000250
house,TX,D,Yes,1963,46.2,Y000043
house,OH,R,No,1963,46.1,A000011
house,MT,D,Yes,1963,46.1,O000083
house,CA,D,No,1963,45.9,W000571
house,OH,R,No,1963,45.9,B000608
house,OH,R,No,1963,45.9,T000010
house,FL,D,Yes,1963,45.8,F000041
house,NH,R,No,1963,45.8,W000782
house,MA,R,Yes,1963,45.7,B000239
house,MA,D,Yes,1963,45.6,M000005
house,CA,R,Yes,1963,45.6,M000070
house,OR,R,No,1963,45.6,W000778
house,MI,R,Yes,1963,45.5,C000275
house,IN,R,Yes,1963,45.0,R000464
house,CA,D,Yes,1963,44.9,M000436
house,MI,R,Yes,1963,44.8,C000263
house,NY,R,Yes,1963,44.8,D000266
house,TX,R,Yes,1963,44.6,A000106
house,NJ,D,Yes,1963,44.5,T000200
house,LA,D,Yes,1963,44.3,W000018
house,CT,D,Yes,1963,44.3,D000001
house,MS,D,Yes,1963,44.1,W000517
house,TX,D,Yes,1963,44.1,K000177
house,VA,D,Yes,1963,43.9,D000474
house,NY,R,No,1963,43.8,G000504
house,OK,D,Yes,1963,43.8,E000054
house,NY,D,Yes,1963,43.7,C000143
house,TX,D,Yes,1963,43.7,P000569
house,IA,R,Yes,1963,43.7,K000351
house,IL,D,Yes,1963,43.7,P000559
house,NM,D,Yes,1963,43.4,M000990
house,VA,D,Yes,1963,43.4,J000098
house,CT,D,Yes,1963,43.2,G000151
house,VA,R,Yes,1963,43.2,B000967
house,NY,R,No,1963,43.1,H000797
house,FL,D,No,1963,43.0,G000153
house,CA,R,No,1963,42.9,T000022
house,OH,R,Yes,1963,42.8,L000116
house,CA,D,No,1963,42.8,B000918
house,AL,D,Yes,1963,42.8,H000904
house,IA,D,Yes,1963,42.8,S000596
house,IA,R,Yes,1963,42.8,B000867
house,NH,R,No,1963,42.6,C000512
house,NY,D,Yes,1963,42.6,G000175
house,IN,D,Yes,1963,42.3,R000467
house,PA,R,No,1963,42.3,W000226
house,CA,D,Yes,1963,42.2,C000780
house,OR,D,No,1963,42.1,D000537
house,ID,D,No,1963,42.1,W000362
house,OH,R,Yes,1963,42.0,H000281
house,ME,R,Yes,1963,42.0,T000411
house,AL,D,Yes,1963,41.9,S000232
house,NJ,D,Yes,1963,41.9,G000016
house,CT,R,Yes,1963,41.7,S000395
house,NC,D,Yes,1963,41.7,H000479
house,IN,R,Yes,1963,41.7,B000969
house,FL,D,Yes,1963,41.6,R000401
house,MD,D,No,1963,41.6,S000401
house,IL,R,Yes,1963,41.5,F000123
house,OH,R,Yes,1963,41.5,C000409
house,MA,R,Yes,1963,41.4,M001009
house,NY,D,Yes,1963,41.4,P000348
house,MA,R,Yes,1963,41.2,C000709
house,AZ,D,No,1963,41.1,S000243
house,NY,R,Yes,1963,41.1,L000326
house,IL,R,Yes,1963,40.9,A000195
house,HI,D,No,1963,40.7,G000192
house,MI,R,Yes,1963,40.7,B000890
house,AZ,D,Yes,1963,40.6,U000001
house,CO,R,No,1963,40.5,B000893
house,NY,D,Yes,1963,40.5,R000562
house,MI,R,Yes,1963,40.5,H000306
house,MN,R,Yes,1963,40.5,M000010
house,MD,R,Yes,1963,40.5,M000241
house,FL,R,Yes,1963,40.4,C000869
house,MN,D,Yes,1963,40.4,K000014
house,SC,D,No,1963,40.4,W000197
house,WI,R,Yes,1963,40.4,L000024
house,MI,D,Yes,1963,40.1,D000344
house,MO,D,No,1963,40.1,H000965
house,TX,D,Yes,1963,40.1,B000880
house,TX,D,Yes,1963,40.0,W000763
house,OH,D,Yes,1963,40.0,A000222
house,IL,R,Yes,1963,39.9,M000692
house,PA,D,Yes,1963,39.8,M000930
house,WV,R,Yes,1963,39.7,M000892
house,CA,R,No,1963,39.7,C000475
house,LA,D,No,1963,39.7,L000417
house,NY,D,Yes,1963,39.6,R000442
house,CT,D,No,1963,39.6,G000348
house,KS,R,Yes,1963,39.5,D000401
house,MN,R,Yes,1963,39.3,Q000010
house,VA,R,Yes,1963,39.2,P000401
house,MI,R,Yes,1963,39.2,G000465
house,WI,D,Yes,1963,39.0,K000020
house,MN,D,No,1963,38.9,F000350
house,NC,D,Yes,1963,38.8,K000318
house,NY,R,No,1963,38.6,W000780
house,IL,D,Yes,1963,38.2,G000400
house,CA,R,No,1963,38.1,M000197
house,MT,R,Yes,1963,37.9,B000241
house,NY,D,Yes,1963,37.8,A000052
house,MI,D,Yes,1963,37.6,N000019
house,NY,R,No,1963,37.5,R000150
house,PA,D,No,1963,37.2,R000423
house,MI,D,Yes,1963,37.2,O000055
house,NY,R,Yes,1963,36.8,G000282
house,ND,R,No,1963,36.6,A000208
house,CA,D,No,1963,36.6,B001156
house,PA,R,Yes,1963,36.6,S000159
house,KS,R,Yes,1963,36.6,E000148
house,MO,D,Yes,1963,36.5,I000001
house,MI,D,Yes,1963,36.5,D000355
house,CA,D,No,1963,36.5,L000221
house,NY,D,No,1963,36.4,M001098
house,VA,D,No,1963,36.4,M000148
house,IL,R,Yes,1963,36.3,D000269
house,UT,R,No,1963,36.2,B001155
house,TN,D,No,1963,36.0,F000424
house,IN,D,Yes,1963,35.9,B000736
house,IL,D,Yes,1963,35.7,S000367
house,CA,D,No,1963,35.4,C000067
house,NC,R,No,1963,35.4,B000966
house,GA,D,No,1963,35.1,W000290
house,IL,D,Yes,1963,35.0,R000458
house,RI,D,Yes,1963,35.0,S000762
house,KY,R,No,1963,35.0,S000669
house,OH,R,Yes,1963,34.3,A000221
house,ID,D,Yes,1963,33.3,H000191
house,WA,R,No,1963,32.7,S000928
house,MN,D,No,1963,32.3,O000084
house,TN,R,No,1963,32.1,B000851
house,PA,R,No,1963,31.3,M000399
house,IL,R,No,1963,30.5,R000508
house,FL,D,No,1963,29.4,F000430
house,TX,R,No,1963,29.0,F000272
senate,AZ,D,Yes,1963,85.3,H000385
senate,AK,D,Yes,1963,75.9,G000508
senate,VA,D,Yes,1963,75.6,R000317
senate,VA,D,Yes,1963,75.6,B001208
senate,OH,D,Yes,1963,73.7,Y000053
senate,LA,D,Yes,1963,72.3,E000112
senate,TN,D,No,1963,71.1,W000110
senate,IL,D,Yes,1963,70.8,D000456
senate,FL,D,Yes,1963,70.5,H000720
senate,VT,R,Yes,1963,70.4,A000062
senate,MA,R,Yes,1963,70.4,S000021
senate,KS,R,Yes,1963,70.0,C000154
senate,MD,R,Yes,1963,68.6,B000271
senate,MI,D,Yes,1963,68.3,M000582
senate,AL,D,Yes,1963,68.0,H000598
senate,NM,D,Yes,1963,67.2,A000186
senate,OH,D,Yes,1963,67.2,L000122
senate,IL,R,Yes,1963,67.0,D000360
senate,AR,D,Yes,1963,66.9,M000332
senate,IA,R,Yes,1963,66.5,H000559
senate,NC,D,Yes,1963,66.3,J000267
senate,SC,D,Yes,1963,66.1,J000195
senate,GA,D,Yes,1963,65.2,R000536
senate,WY,R,Yes,1963,65.2,S000434
senate,ND,R,Yes,1963,65.1,Y000047
senate,ME,R,Yes,1963,65.1,S000590
senate,UT,R,Yes,1963,64.2,B000384
senate,ID,R,Yes,1963,63.7,J000269
senate,AL,D,Yes,1963,63.1,S000701
senate,NH,R,Yes,1963,62.7,C000802
senate,NY,R,Yes,1963,62.6,K000036
senate,SD,R,Yes,1963,62.6,M001078
senate,OR,D,Yes,1963,62.2,M001014
senate,PA,R,Yes,1963,62.2,S000174
senate,NC,D,Yes,1963,61.9,E000210
senate,MO,D,Yes,1963,61.5,S001136
senate,MS,D,Yes,1963,61.4,S000852
senate,KY,R,Yes,1963,61.4,C000758
senate,PA,D,Yes,1963,61.2,C000444
senate,OK,D,Yes,1963,60.9,M000859
senate,WV,D,Yes,1963,60.8,R000046
senate,CA,R,No,1963,60.5,M001092
senate,SC,D,Yes,1963,60.1,T000254
senate,SC,R,Yes,1963,60.1,T000254
senate,MT,D,Yes,1963,59.8,M000113
senate,TX,D,Yes,1963,59.6,Y000006
senate,TN,D,Yes,1963,59.5,K000044
senate,NJ,R,Yes,1963,58.7,C000220
senate,AK,D,Yes,1963,58.7,B000201
senate,DE,R,Yes,1963,58.6,W000518
senate,NY,R,Yes,1963,58.6,J000064
senate,NE,R,Yes,1963,58.4,H000875
senate,MS,D,Yes,1963,58.1,E000018
senate,NE,R,Yes,1963,57.8,C001006
senate,AR,D,Yes,1963,57.8,F000401
senate,WA,D,Yes,1963,57.7,M000053
senate,VT,R,Yes,1963,56.4,P000552
senate,HI,R,Yes,1963,56.2,F000245
senate,CO,R,Yes,1963,56.0,A000161
senate,OR,D,Yes,1963,56.0,N000052
senate,RI,D,Yes,1963,55.8,P000100
senate,CT,D,Yes,1963,55.7,D000390
senate,KY,R,Yes,1963,55.4,M001022
senate,TN,D,Yes,1963,55.0,G000320
senate,ND,D,Yes,1963,54.6,B001077
senate,MO,D,Yes,1963,54.5,L000415
senate,AZ,R,Yes,1963,54.0,G000267
senate,DE,R,Yes,1963,53.7,B000593
senate,NV,D,Yes,1963,53.1,B000436
senate,CT,D,No,1963,52.8,R000191
senate,CA,R,Yes,1963,52.4,K000335
senate,MT,D,Yes,1963,51.9,M000671
senate,MN,I,Yes,1963,51.6,H000953
senate,CA,D,Yes,1963,51.3,E000181
senate,UT,D,Yes,1963,51.3,M001033
senate,NV,D,Yes,1963,51.0,C000120
senate,WA,D,Yes,1963,50.6,J000013
senate,NM,R,Yes,1963,50.5,M000623
senate,MI,D,Yes,1963,50.1,H000291
senate,GA,D,Yes,1963,49.4,T000035
senate,FL,D,Yes,1963,49.2,S000505
senate,ME,D,Yes,1963,48.8,M001121
senate,NH,D,Yes,1963,47.9,M000486
senate,WY,D,Yes,1963,47.8,M000445
senate,CO,R,Yes,1963,47.5,D000409
senate,NM,D,Yes,1963,47.3,M000876
senate,WI,D,Yes,1963,47.2,P000553
senate,MN,I,Yes,1963,46.8,M000311
senate,WI,D,No,1963,46.6,N000033
senate,IA,R,Yes,1963,46.6,M000730
senate,WV,D,Yes,1963,45.1,B001210
senate,TN,D,Yes,1963,44.8,B000223
senate,LA,D,Yes,1963,44.2,L000428
senate,RI,D,Yes,1963,44.1,P000193
senate,IN,D,Yes,1963,43.6,H000297
senate,NJ,D,Yes,1963,43.1,W000502
senate,KS,R,Yes,1963,42.7,P000166
senate,SD,D,No,1963,40.5,M000452
senate,MD,D,Yes,1963,39.1,B000813
senate,ID,D,Yes,1963,38.5,C000388
senate,HI,D,Yes,1963,38.3,I000025
senate,CA,D,No,1963,37.6,S000016
senate,OK,D,No,1963,37.3,E000055
senate,TX,R,Yes,1963,37.3,T000322
senate,MN,I,No,1963,35.0,M000851
senate,IN,D,No,1963,35.0,B000254
senate,OK,D,No,1963,32.2,H000237
senate,MA,D,Yes,1963,30.9,K000105
house,IL,D,Yes,1965,82.7,O000053
house,VA,D,Yes,1965,81.9,S000554
house,MA,R,Yes,1965,80.2,M000191
house,OH,R,Yes,1965,79.8,B000607
house,IL,D,Yes,1965,78.7,D000158
house,OH,D,Yes,1965,78.1,K000244
house,NY,D,Yes,1965,76.7,C000264
house,MS,D,Yes,1965,74.9,C000645
house,CA,D,Yes,1965,74.0,M000727
house,NC,D,Yes,1965,73.6,B000621
house,MA,D,Yes,1965,73.0,M000364
house,IN,D,Yes,1965,72.9,M000039
house,CA,R,Yes,1965,71.7,Y000060
house,OH,R,Yes,1965,71.5,B000909
house,TX,D,Yes,1965,71.4,P000103
house,PA,D,Yes,1965,71.0,H000717
house,AR,D,Yes,1965,70.9,T000373
house,TN,D,Yes,1965,70.4,M001114
house,IL,R,Yes,1965,69.3,A000216
house,IL,D,Yes,1965,68.9,K000273
house,CO,D,Yes,1965,68.8,A000225
house,TX,D,Yes,1965,68.4,T000198
house,PA,D,Yes,1965,68.4,B000178
house,VA,D,Yes,1965,68.3,T000395
house,IN,D,Yes,1965,68.2,D000260
house,NC,D,Yes,1965,67.4,C000736
house,CA,D,Yes,1965,67.0,K000196
house,PA,D,Yes,1965,66.9,R000187
house,SC,D,Yes,1965,66.7,M000568
house,TX,D,Yes,1965,66.7,T000156
house,MD,D,Yes,1965,66.7,F000384
house,PA,R,Yes,1965,66.6,D000004
house,MA,D,Yes,1965,66.6,P000303
house,PA,R,Yes,1965,66.5,K000341
house,PA,D,Yes,1965,66.4,N000113
house,FL,D,Yes,1965,66.0,H000041
house,CA,R,Yes,1965,65.8,U000034
house,OK,R,Yes,1965,65.7,B000323
house,IA,R,Yes,1965,65.5,G000495
house,IL,D,Yes,1965,65.4,M001104
house,TX,D,Yes,1965,65.0,P000398
house,LA,D,Yes,1965,64.5,P000098
house,CO,D,Yes,1965,64.4,R000389
house,TX,D,No,1965,64.4,T000178
house,IN,R,Yes,1965,64.4,H000081
house,FL,D,Yes,1965,64.3,P000218
house,NY,D,Yes,1965,64.3,O000015
house,TX,D,Yes,1965,64.3,M000065
house,NY,D,Yes,1965,64.0,M001074
house,OH,R,Yes,1965,63.9,B000676
house,MO,D,Yes,1965,63.8,J000246
house,NY,D,Yes,1965,63.8,D000211
house,MA,D,Yes,1965,63.5,D000419
house,IN,R,Yes,1965,63.4,H000310
house,IA,D,No,1965,63.4,H000173
house,LA,D,Yes,1965,63.2,H000437
house,OH,R,Yes,1965,63.1,M000393
house,PA,R,No,1965,62.6,W000192
house,NJ,R,Yes,1965,62.5,D000587
house,KY,D,Yes,1965,62.5,W000212
house,MD,D,Yes,1965,62.5,F000012
house,MO,D,Yes,1965,62.4,S001057
house,WA,R,Yes,1965,62.4,P000196
house,PA,R,Yes,1965,62.3,W000320
house,SD,R,Yes,1965,62.2,B000416
house,NY,D,Yes,1965,62.2,F000015
house,MD,D,Yes,1965,61.9,G000071
house,PA,R,Yes,1965,61.8,F000422
house,NY,R,Yes,1965,61.7,P000366
house,MS,D,Yes,1965,61.6,A000016
house,AK,D,Yes,1965,61.6,R000282
house,VA,D,Yes,1965,61.6,H000197
house,IN,R,Yes,1965,61.6,B000778
house,AR,D,Yes,1965,61.2,G000098
house,TX,D,Yes,1965,61.1,F000152
house,PA,D,Yes,1965,61.1,F000209
house,NY,D,Yes,1965,61.1,R000424
house,CA,D,Yes,1965,61.1,H000713
house,AR,D,Yes,1965,61.0,H000249
house,OH,D,Yes,1965,61.0,S000219
house,SC,D,Yes,1965,60.9,A000223
house,OK,D,Yes,1965,60.8,S000829
house,OH,R,Yes,1965,60.6,B000426
house,WI,R,Yes,1965,60.6,O000058
house,NY,R,Yes,1965,60.6,K000195
house,LA,D,Yes,1965,60.3,W000559
house,MN,R,Yes,1965,60.2,N000028
house,NC,R,Yes,1965,60.1,J000206
house,IL,D,Yes,1965,60.0,P000522
house,OH,D,Yes,1965,59.9,F000060
house,NY,D,No,1965,59.7,D000462
house,NJ,D,Yes,1965,59.4,P000106
house,PA,R,Yes,1965,59.4,C000772
house,SC,D,Yes,1965,59.3,R000280
house,NC,D,Yes,1965,59.2,S000184
house,NY,D,No,1965,59.2,T000128
house,WI,R,Yes,1965,59.2,T000233
house,PA,R,Yes,1965,59.1,C001005
house,DE,D,Yes,1965,58.9,M000418
house,NJ,R,Yes,1965,58.8,W000445
house,TX,D,Yes,1965,58.8,B001111
house,MO,D,Yes,1965,58.7,H000947
house,PA,R,Yes,1965,58.7,J000115
house,KS,R,Yes,1965,58.7,S000472
house,OH,R,Yes,1965,58.7,M001031
house,FL,D,Yes,1965,58.6,S000406
house,PA,D,Yes,1965,58.5,B001212
house,NC,D,Yes,1965,58.4,L000240
house,NY,D,Yes,1965,58.4,K000070
house,SD,R,Yes,1965,58.3,R000152
house,PA,D,Yes,1965,58.2,M000958
house,TX,D,No,1965,58.2,C000002
house,AL,D,Yes,1965,58.1,A000206
house,PA,D,Yes,1965,57.8,T000297
house,KY,D,No,1965,57.8,F000023
house,KY,D,Yes,1965,57.8,S001037
house,WA,D,Yes,1965,57.6,H000174
house,PA,R,Yes,1965,57.5,S000135
house,NE,R,Yes,1965,57.5,M000175
house,GA,D,No,1965,57.5,O000090
house,WV,D,Yes,1965,57.4,S000778
house,NY,D,Yes,1965,57.3,K000130
house,CA,D,Yes,1965,57.3,H000367
house,GA,D,Yes,1965,57.3,L000054
house,KY,D,Yes,1965,57.3,C000342
house,FL,D,Yes,1965,57.3,M000253
house,CA,D,Yes,1965,57.1,J000135
house,IN,R,Yes,1965,57.1,A000024
house,CA,D,Yes,1965,57.0,R000426
house,IL,R,Yes,1965,56.9,M000340
house,PA,D,Yes,1965,56.8,D000255
house,OK,D,Yes,1965,56.7,A000073
house,VA,D,Yes,1965,56.6,A000002
house,OH,D,No,1965,56.5,L000458
house,TX,D,Yes,1965,56.5,R000404
house,PA,R,Yes,1965,56.5,S000102
house,NJ,D,Yes,1965,56.2,D000041
house,NY,D,Yes,1965,56.1,P000477
house,LA,D,Yes,1965,56.1,M000995
house,MD,D,Yes,1965,56.1,L000413
house,AL,R,No,1965,56.0,A000204
house,FL,D,Yes,1965,55.9,H000530
house,IL,R,Yes,1965,55.7,S000756
house,AR,D,Yes,1965,55.6,M000778
house,NJ,D,Yes,1965,55.6,R000374
house,MO,D,Yes,1965,55.5,R000041
house,IL,D,No,1965,55.4,Y000013
house,KY,D,Yes,1965,55.3,N000009
house,CA,R,Yes,1965,55.3,T000109
house,CA,R,Yes,1965,55.2,S000545
house,OR,D,Yes,1965,55.0,G000407
house,NC,D,Yes,1965,54.9,T000099
house,OH,D,No,1965,54.8,M000836
house,MA,D,Yes,1965,54.8,B001092
house,TX,D,Yes,1965,54.7,T000110
house,MS,D,Yes,1965,54.7,W000428
house,CA,D,No,1965,54.5,D000588
house,KY,R,No,1965,54.3,C000201
